ec_id	go_id
3.1.1.40	GO:0050160
3.1.1.41	GO:0047739
3.1.1.42	GO:0047745
3.1.1.43	GO:0047658
3.1.1.44	GO:0047583
3.1.1.45	GO:0008806
3.1.1.46	GO:0047845
3.1.1.47	GO:0003847
3.1.1.48	GO:0047908
3.1.1.49	GO:0050285
3.1.1.5	GO:0004622,GO:0102545
3.1.1.50	GO:0050398
3.1.1.51	GO:0050181
3.1.1.52	GO:0050185
3.1.1.53	GO:0001681
3.1.1.54	GO:0047373
3.1.1.55	GO:0047610
3.1.1.56	GO:0047374
3.1.1.57	GO:0047554
3.1.1.58	GO:0047375
3.1.1.59	GO:0004453
3.1.1.6	GO:0008126
3.1.1.60	GO:0047709
3.1.1.61	GO:0008984
3.1.1.63	GO:0047520
3.1.1.64	GO:0052884,GO:0052885
3.1.1.65	GO:0050033
3.1.1.66	GO:0047377
3.1.1.67	GO:0030339
3.1.1.68	GO:0050402
3.1.1.7	GO:0003990
3.1.1.70	GO:0047741
3.1.1.71	GO:0047378
3.1.1.72	GO:0046555
3.1.1.73	GO:0030600
3.1.1.74	GO:0050525
3.1.1.75	GO:0050526
3.1.1.76	GO:0050527
3.1.1.77	GO:0050528
3.1.1.78	GO:0050529
3.1.1.79	GO:0033878
3.1.1.8	GO:0004104
3.1.1.80	GO:0033879
3.1.1.81	GO:0102007
3.1.1.82	GO:0035560
3.1.1.88	GO:0102209
3.1.1.91	GO:0102355
3.1.1.92	GO:0018732,GO:0102998
3.1.1.93	GO:0102390
3.1.1.94	GO:0140397
3.1.1.95	GO:0102530,GO:0102542,GO:0102543
3.1.1.96	GO:0051499
3.1.1.97	GO:0061685
3.1.1.98	GO:1990699
3.1.11.1	GO:0008310
3.1.11.2	GO:0008311
3.1.11.5	GO:0008854
3.1.11.6	GO:0008855
3.1.13.1	GO:0008859
3.1.13.2	GO:0004533
3.1.13.3	GO:0008946
3.1.13.4	GO:0004535
3.1.13.5	GO:0033890
3.1.2.1	GO:0003986
3.1.2.10	GO:0047901
3.1.2.11	GO:0047603
3.1.2.12	GO:0018738
3.1.2.13	GO:0050273
3.1.2.14	GO:0016297
3.1.2.16	GO:0047778
3.1.2.17	GO:0047511
3.1.2.18	GO:0047379
3.1.2.19	GO:0047380
3.1.2.2	GO:0016290,GO:0102991
3.1.2.20	GO:0047617
3.1.2.21	GO:0047381
3.1.2.22	GO:0008474
3.1.2.23	GO:0018739
3.1.2.25	GO:0033880
3.1.2.27	GO:0033882
3.1.2.3	GO:0004778,GO:0044466
3.1.2.4	GO:0003860
3.1.2.5	GO:0047994
3.1.2.6	GO:0004416
3.1.2.7	GO:0047951
3.1.21.1	GO:0004530
3.1.21.10	GO:0008821
3.1.21.2	GO:0008833
3.1.21.3	GO:0009035
3.1.21.4	GO:0009036
3.1.21.5	GO:0015668
3.1.21.6	GO:0033891
3.1.21.7	GO:0043737
3.1.22.1	GO:0004531
3.1.25.1	GO:0033892
3.1.26.10	GO:0033896
3.1.26.11	GO:0042781
3.1.26.3	GO:0004525
3.1.26.4	GO:0004523
3.1.26.5	GO:0004526
3.1.26.6	GO:0033893
3.1.26.7	GO:0033894
3.1.26.8	GO:0043822
3.1.26.9	GO:0033895
3.1.27.7	GO:0033900
3.1.27.8	GO:0033901
3.1.3.1	GO:0004035
3.1.3.10	GO:0008877
3.1.3.100	GO:0042131
3.1.3.108	GO:0019178,GO:0102757
3.1.3.11	GO:0042132
3.1.3.12	GO:0004805
3.1.3.14	GO:0047382
3.1.3.15	GO:0004401
3.1.3.16	GO:0004722,GO:0017018
3.1.3.17	GO:0050196
3.1.3.18	GO:0008967
3.1.3.19	GO:0047954
3.1.3.2	GO:0003993
3.1.3.20	GO:0050192
3.1.3.21	GO:0000121
3.1.3.22	GO:0050084
3.1.3.23	GO:0050308
3.1.3.24	GO:0050307
3.1.3.25	GO:0008934,GO:0052832,GO:0052833,GO:0052834
3.1.3.26	GO:0008707
3.1.3.27	GO:0008962
3.1.3.28	GO:0047630
3.1.3.29	GO:0050124
3.1.3.3	GO:0036424
3.1.3.32	GO:0046403
3.1.3.33	GO:0004651
3.1.3.34	GO:0047846
3.1.3.35	GO:0050340
3.1.3.36	GO:0004439
3.1.3.37	GO:0050278
3.1.3.38	GO:0047572
3.1.3.39	GO:0050301
3.1.3.4	GO:0008195
3.1.3.40	GO:0047383
3.1.3.42	GO:0050407
3.1.3.43	GO:0004741,GO:0019909
3.1.3.44	GO:0050406
3.1.3.45	GO:0019143
3.1.3.46	GO:0004331
3.1.3.47	GO:0047384
3.1.3.48	GO:0004725
3.1.3.49	GO:0050408
3.1.3.5	GO:0008253,GO:0106411
3.1.3.50	GO:0050286
3.1.3.51	GO:0047873
3.1.3.52	GO:0047385
3.1.3.53	GO:0050115
3.1.3.54	GO:0047386
3.1.3.55	GO:0047765
3.1.3.56	GO:0004445,GO:0052658,GO:0052659
3.1.3.57	GO:0004441
3.1.3.58	GO:0050309
3.1.3.59	GO:0047647
3.1.3.6	GO:0008254
3.1.3.60	GO:0050189
3.1.3.62	GO:0004446,GO:0052826
3.1.3.63	GO:0047538
3.1.3.64	GO:0004438
3.1.3.66	GO:0016316
3.1.3.67	GO:0016314
3.1.3.68	GO:0003850
3.1.3.69	GO:0050530
3.1.3.7	GO:0008441
3.1.3.70	GO:0050531
3.1.3.71	GO:0050532
3.1.3.72	GO:0050533
3.1.3.73	GO:0043755
3.1.3.74	GO:0033883
3.1.3.75	GO:0052731,GO:0052732
3.1.3.76	GO:0033885
3.1.3.77	GO:0043874
3.1.3.78	GO:0034597
3.1.3.8	GO:0016158
3.1.3.80	GO:0034417
3.1.3.86	GO:0034485
3.1.3.9	GO:0004346
3.1.3.95	GO:0052629
3.1.3.96	GO:1990738
3.1.3.97	GO:0097657
3.1.31.1	GO:0016894
3.1.4.1	GO:0004528
3.1.4.11	GO:0004435
3.1.4.12	GO:0004767
3.1.4.13	GO:0047387
3.1.4.14	GO:0008770
3.1.4.16	GO:0008663
3.1.4.17	GO:0004114
3.1.4.2	GO:0047389
3.1.4.3	GO:0034480
3.1.4.35	GO:0047555
3.1.4.37	GO:0004113
3.1.4.38	GO:0047390
3.1.4.39	GO:0047391
3.1.4.4	GO:0004630,GO:0070290
3.1.4.40	GO:0047392
3.1.4.41	GO:0050290
3.1.4.42	GO:0047393
3.1.4.43	GO:0047394
3.1.4.44	GO:0047395
3.1.4.45	GO:0003944
3.1.4.46	GO:0008889
3.1.4.48	GO:0047397
3.1.4.49	GO:0047398
3.1.4.50	GO:0004621
3.1.4.51	GO:0047399
3.1.4.52	GO:0071111
3.1.4.53	GO:0004115
3.1.4.54	GO:0102200
3.1.4.55	GO:0103043
3.1.4.57	GO:0102560,GO:0102561
3.1.4.59	GO:0106409
3.1.5.1	GO:0008832
3.1.6.1	GO:0004065
3.1.6.10	GO:0033888
3.1.6.11	GO:0047871
3.1.6.12	GO:0003943
3.1.6.13	GO:0004423
3.1.6.14	GO:0008449
3.1.6.15	GO:0033889
3.1.6.16	GO:0050106
3.1.6.17	GO:0047825
3.1.6.18	GO:0015024
3.1.6.2	GO:0004773
3.1.6.21	GO:0018741
3.1.6.3	GO:0047966
3.1.6.4	GO:0043890
3.1.6.6	GO:0047753
3.1.6.7	GO:0033886
3.1.6.8	GO:0004098
3.1.6.9	GO:0033887
3.1.7.1	GO:0050210
3.1.7.10	GO:0102305
3.1.7.2	GO:0008893
3.1.7.3	GO:0050108
3.1.8.1	GO:0004063
3.1.8.2	GO:0047862
3.10.1.1	GO:0016250
3.10.1.2	GO:0018789
3.11.1.1	GO:0050194
3.11.1.2	GO:0047400
3.11.1.3	GO:0033978
3.12.1.1	GO:0047401
3.13.1.1	GO:0046507
3.13.1.3	GO:0018740
3.13.2.1	GO:0004013
3.2.1.1	GO:0004556
3.2.1.10	GO:0004574
3.2.1.100	GO:0033928
3.2.1.101	GO:0008496
3.2.1.102	GO:0033929
3.2.1.103	GO:0033930
3.2.1.104	GO:0050295
3.2.1.105	GO:0050422
3.2.1.106	GO:0004573
3.2.1.107	GO:0047402
3.2.1.108	GO:0000016
3.2.1.109	GO:0033931
3.2.1.11	GO:0033904
3.2.1.111	GO:0033932
3.2.1.112	GO:0047539
3.2.1.113	GO:0004571
3.2.1.114	GO:0004572
3.2.1.115	GO:0033933
3.2.1.116	GO:0033934
3.2.1.117	GO:0047668
3.2.1.118	GO:0050224
3.2.1.119	GO:0050392
3.2.1.120	GO:0033935
3.2.1.121	GO:0033936
3.2.1.122	GO:0050081
3.2.1.123	GO:0047876
3.2.1.124	GO:0033937
3.2.1.125	GO:0050247
3.2.1.126	GO:0047782
3.2.1.127	GO:0033938
3.2.1.128	GO:0047967
3.2.1.129	GO:0016996
3.2.1.130	GO:0004569
3.2.1.131	GO:0033939
3.2.1.132	GO:0016977
3.2.1.133	GO:0043897
3.2.1.135	GO:0031216
3.2.1.136	GO:0033940
3.2.1.137	GO:0033941
3.2.1.139	GO:0046559
3.2.1.14	GO:0004568
3.2.1.140	GO:0047403
3.2.1.141	GO:0033942
3.2.1.142	GO:0010303
3.2.1.143	GO:0004649
3.2.1.144	GO:0050534
3.2.1.145	GO:0033943
3.2.1.146	GO:0033944
3.2.1.147	GO:0019137,GO:0102799
3.2.1.149	GO:0050535,GO:0102402,GO:0102404
3.2.1.15	GO:0004650
3.2.1.150	GO:0033945
3.2.1.151	GO:0033946
3.2.1.152	GO:0033947
3.2.1.153	GO:0033948
3.2.1.154	GO:0033949
3.2.1.155	GO:0033950
3.2.1.156	GO:0033951
3.2.1.157	GO:0033952
3.2.1.158	GO:0033953
3.2.1.159	GO:0033954,GO:0102253,GO:0102254,GO:0102256
3.2.1.161	GO:0033956
3.2.1.162	GO:0033957,GO:0102255
3.2.1.165	GO:0052761
3.2.1.167	GO:0052748
3.2.1.169	GO:0102166,GO:0102167,GO:0102571
3.2.1.17	GO:0003796
3.2.1.172	GO:0102211
3.2.1.175	GO:0051993
3.2.1.176	GO:0102252
3.2.1.177	GO:0061634
3.2.1.18	GO:0004308,GO:0052794,GO:0052795,GO:0052796
3.2.1.180	GO:0102212
3.2.1.182	GO:0102726
3.2.1.184	GO:0102388
3.2.1.185	GO:0102478
3.2.1.2	GO:0016161,GO:0102229
3.2.1.20	GO:0004558,GO:0032450,GO:0090599
3.2.1.21	GO:0008422,GO:0102483
3.2.1.211	GO:0033909
3.2.1.22	GO:0004557
3.2.1.23	GO:0004565
3.2.1.24	GO:0004559
3.2.1.25	GO:0004567
3.2.1.26	GO:0004564
3.2.1.28	GO:0004555
3.2.1.3	GO:0004339
3.2.1.31	GO:0004566
3.2.1.32	GO:0033905
3.2.1.33	GO:0004135
3.2.1.35	GO:0004415
3.2.1.36	GO:0033906
3.2.1.37	GO:0009044
3.2.1.38	GO:0033907
3.2.1.39	GO:0042973
3.2.1.4	GO:0008810
3.2.1.40	GO:0030596
3.2.1.41	GO:0051060
3.2.1.42	GO:0047917
3.2.1.43	GO:0033908
3.2.1.45	GO:0004348
3.2.1.46	GO:0004336
3.2.1.48	GO:0004575
3.2.1.49	GO:0008456
3.2.1.50	GO:0004561
3.2.1.51	GO:0004560
3.2.1.52	GO:0004563,GO:0102148
3.2.1.53	GO:0032428
3.2.1.54	GO:0047798
3.2.1.55	GO:0046556
3.2.1.56	GO:0047404
3.2.1.57	GO:0051675
3.2.1.58	GO:0004338
3.2.1.59	GO:0051118
3.2.1.6	GO:0052861,GO:0052862
3.2.1.60	GO:0033910
3.2.1.61	GO:0033911
3.2.1.62	GO:0017042
3.2.1.63	GO:0047513
3.2.1.64	GO:0033912
3.2.1.65	GO:0031219
3.2.1.66	GO:0050245
3.2.1.67	GO:0047911
3.2.1.68	GO:0019156
3.2.1.7	GO:0051670
3.2.1.70	GO:0043896
3.2.1.71	GO:0033913
3.2.1.72	GO:0033914
3.2.1.73	GO:0042972
3.2.1.74	GO:0031217
3.2.1.75	GO:0046557,GO:0052859
3.2.1.76	GO:0003940
3.2.1.77	GO:0033915
3.2.1.78	GO:0016985
3.2.1.8	GO:0031176
3.2.1.80	GO:0051669
3.2.1.81	GO:0033916
3.2.1.82	GO:0033917
3.2.1.83	GO:0033918
3.2.1.84	GO:0033919
3.2.1.85	GO:0033920
3.2.1.86	GO:0008706,GO:0103047
3.2.1.87	GO:0033921
3.2.1.88	GO:0047701
3.2.1.89	GO:0031218
3.2.1.91	GO:0016162
3.2.1.92	GO:0033922
3.2.1.93	GO:0008788
3.2.1.94	GO:0033923
3.2.1.95	GO:0033924
3.2.1.96	GO:0033925
3.2.1.97	GO:0033926,GO:0050110
3.2.1.98	GO:0033927
3.2.1.99	GO:0046558
3.2.2.1	GO:0008477
3.2.2.10	GO:0047405
3.2.2.11	GO:0047406
3.2.2.12	GO:0047723
3.2.2.13	GO:0047518
3.2.2.14	GO:0019160
3.2.2.15	GO:0033958
3.2.2.16	GO:0008930
3.2.2.17	GO:0033959
3.2.2.19	GO:0003875
3.2.2.2	GO:0047724
3.2.2.20	GO:0008725
3.2.2.21	GO:0003905,GO:0008725,GO:0043916,GO:0052821,GO:0052822
3.2.2.22	GO:0030598
3.2.2.23	GO:0008534
3.2.2.24	GO:0047407
3.2.2.25	GO:0033960
3.2.2.27	GO:0004844
3.2.2.28	GO:0043739
3.2.2.29	GO:0141016
3.2.2.3	GO:0045437
3.2.2.30	GO:0102246
3.2.2.31	GO:0000701
3.2.2.4	GO:0008714
3.2.2.5	GO:0061810
3.2.2.6	GO:0050135,GO:0061809
3.2.2.7	GO:0047622
3.2.2.8	GO:0050263
3.2.2.9	GO:0008782
3.3.2.1	GO:0008908
3.3.2.10	GO:0004301
3.3.2.11	GO:0033963
3.3.2.2	GO:0047408
3.3.2.4	GO:0050345
3.3.2.5	GO:0047409
3.3.2.6	GO:0004463
3.3.2.7	GO:0047977
3.3.2.8	GO:0018744
3.3.2.9	GO:0033961
3.4.11.18	GO:0004239
3.4.11.21	GO:0004177
3.4.11.4	GO:0045148
3.4.11.5	GO:0004177
3.4.11.6	GO:0004177
3.4.11.9	GO:0004177
3.4.13.18	GO:0016805,GO:0103046
3.4.13.21	GO:0016805
3.4.13.9	GO:0102009
3.4.14.1	GO:0008239
3.4.14.10	GO:0008240
3.4.14.11	GO:0008239
3.4.14.2	GO:0008239
3.4.14.4	GO:0008239
3.4.14.5	GO:0008239
3.4.14.9	GO:0008240
3.4.16.2	GO:0004185
3.4.16.4	GO:0009002
3.4.16.5	GO:0004185
3.4.16.6	GO:0004185
3.4.17.1	GO:0004181
3.4.17.10	GO:0004181
3.4.17.11	GO:0004180
3.4.17.13	GO:0106415
3.4.17.14	GO:0009046
3.4.17.17	GO:0106423
3.4.17.2	GO:0004181
3.4.17.21	GO:0004181
3.4.17.22	GO:0004181
3.4.17.3	GO:0004181
3.4.17.4	GO:0004181
3.4.17.6	GO:0004181
3.4.19.1	GO:0008242
3.4.19.12	GO:0004843
3.4.19.13	GO:0036374
3.4.19.14	GO:0002951
3.4.19.2	GO:0008242
3.4.19.3	GO:0016920
3.4.19.5	GO:0008798
3.4.19.6	GO:0016920
3.4.19.9	GO:0008242,GO:0034722
3.4.21.1	GO:0004252
3.4.21.10	GO:0004252
3.4.21.102	GO:0004252
3.4.21.20	GO:0004252
3.4.21.21	GO:0004252
3.4.21.22	GO:0004252
3.4.21.26	GO:0004252
3.4.21.27	GO:0004252
3.4.21.34	GO:0004252
3.4.21.35	GO:0004252
3.4.21.36	GO:0004252
3.4.21.38	GO:0004252
3.4.21.39	GO:0004252
3.4.21.4	GO:0004252
3.4.21.41	GO:0004252
3.4.21.42	GO:0004252
3.4.21.43	GO:0004252
3.4.21.45	GO:0004252
3.4.21.46	GO:0004252
3.4.21.47	GO:0004252
3.4.21.48	GO:0004252
3.4.21.5	GO:0004252
3.4.21.53	GO:0004252
3.4.21.54	GO:0004252
3.4.21.59	GO:0004252
3.4.21.6	GO:0004252
3.4.21.61	GO:0004252
3.4.21.62	GO:0004252
3.4.21.68	GO:0004252
3.4.21.69	GO:0004252
3.4.21.7	GO:0004252
3.4.21.71	GO:0004252
3.4.21.73	GO:0004252
3.4.21.75	GO:0004252
3.4.21.78	GO:0004252
3.4.21.79	GO:0004252
3.4.21.83	GO:0004252
3.4.21.87	GO:0004252
3.4.21.88	GO:0004252
3.4.21.89	GO:0004252
3.4.21.9	GO:0004252
3.4.21.92	GO:0004252
3.4.21.93	GO:0004252
3.4.21.94	GO:0004252
3.4.22.1	GO:0004197
3.4.22.14	GO:0004197
3.4.22.15	GO:0004197
3.4.22.16	GO:0004197
3.4.22.27	GO:0004197
3.4.22.28	GO:0004197
3.4.22.34	GO:0004197
3.4.22.38	GO:0004197
3.4.22.40	GO:0004197
3.4.22.41	GO:0004197
3.4.22.8	GO:0004197
3.4.23.1	GO:0004190
3.4.23.15	GO:0004190
3.4.23.20	GO:0004190
3.4.23.25	GO:0004190
3.4.23.32	GO:0004190
3.4.23.34	GO:0004190
3.4.23.35	GO:0004190
3.4.23.36	GO:0004190
3.4.23.4	GO:0004190
3.4.23.43	GO:0004190
3.4.23.5	GO:0004190
3.4.24.11	GO:0004222
3.4.24.14	GO:0004222
3.4.24.17	GO:0004222
3.4.24.18	GO:0004222
3.4.24.19	GO:0004222
3.4.24.21	GO:0004222
3.4.24.22	GO:0004222
3.4.24.23	GO:0004222
3.4.24.24	GO:0004222
3.4.24.3	GO:0004222
3.4.24.34	GO:0004222
3.4.24.35	GO:0004222
3.4.24.37	GO:0004222
3.4.24.55	GO:0004222
3.4.24.56	GO:0004222
3.4.24.57	GO:0004222
3.4.24.59	GO:0004222
3.4.24.61	GO:0004222
3.4.24.64	GO:0004222
3.4.24.69	GO:0004222
3.4.24.7	GO:0004222
3.4.24.70	GO:0004222
3.4.24.71	GO:0004222
3.4.24.72	GO:0004222
3.5.1.1	GO:0004067
3.5.1.10	GO:0008864
3.5.1.102	GO:0043729
3.5.1.103	GO:0035595
3.5.1.108	GO:0008759,GO:0103117
3.5.1.11	GO:0008953
3.5.1.111	GO:0106008
3.5.1.12	GO:0047708
3.5.1.121	GO:0008418
3.5.1.122	GO:0070773
3.5.1.124	GO:0036524
3.5.1.128	GO:0110050
3.5.1.13	GO:0047680
3.5.1.14	GO:0004046
3.5.1.15	GO:0019807
3.5.1.16	GO:0008777
3.5.1.17	GO:0050477
3.5.1.18	GO:0009014
3.5.1.19	GO:0008936
3.5.1.2	GO:0004359
3.5.1.20	GO:0047781
3.5.1.21	GO:0050117
3.5.1.22	GO:0004593
3.5.1.23	GO:0017040,GO:0102121
3.5.1.24	GO:0045302
3.5.1.25	GO:0008448,GO:0047419
3.5.1.26	GO:0003948
3.5.1.28	GO:0008745
3.5.1.29	GO:0047411
3.5.1.3	GO:0050152
3.5.1.30	GO:0047588
3.5.1.31	GO:0008463
3.5.1.32	GO:0047980
3.5.1.33	GO:0050119
3.5.1.35	GO:0050001
3.5.1.36	GO:0050130
3.5.1.38	GO:0050417
3.5.1.39	GO:0047648
3.5.1.4	GO:0004040,GO:0043864
3.5.1.40	GO:0047618
3.5.1.41	GO:0004099
3.5.1.42	GO:0019159
3.5.1.43	GO:0050170
3.5.1.44	GO:0050568
3.5.1.46	GO:0019875
3.5.1.47	GO:0050118
3.5.1.48	GO:0047611
3.5.1.49	GO:0004328
3.5.1.5	GO:0009039
3.5.1.50	GO:0050168
3.5.1.51	GO:0047574
3.5.1.52	GO:0000224
3.5.1.53	GO:0050126
3.5.1.54	GO:0004039
3.5.1.55	GO:0008421
3.5.1.56	GO:0050116
3.5.1.57	GO:0050365
3.5.1.58	GO:0050125
3.5.1.59	GO:0050127
3.5.1.6	GO:0003837
3.5.1.60	GO:0047412
3.5.1.62	GO:0047609
3.5.1.63	GO:0047573
3.5.1.64	GO:0047413
3.5.1.65	GO:0050330
3.5.1.66	GO:0047414
3.5.1.67	GO:0047582
3.5.1.68	GO:0050129
3.5.1.69	GO:0033964
3.5.1.7	GO:0050386
3.5.1.70	GO:0033965
3.5.1.71	GO:0050128
3.5.1.72	GO:0047415
3.5.1.73	GO:0047773
3.5.1.74	GO:0047742
3.5.1.75	GO:0050387
3.5.1.76	GO:0047416
3.5.1.77	GO:0047417
3.5.1.78	GO:0008884
3.5.1.79	GO:0047418
3.5.1.8	GO:0047902
3.5.1.81	GO:0047420
3.5.1.82	GO:0047421
3.5.1.83	GO:0047422
3.5.1.84	GO:0018750
3.5.1.85	GO:0050536
3.5.1.86	GO:0050537
3.5.1.87	GO:0050538
3.5.1.88	GO:0042586
3.5.1.89	GO:0000225
3.5.1.9	GO:0004061
3.5.1.90	GO:0043756
3.5.1.92	GO:0017159
3.5.1.93	GO:0033968
3.5.1.94	GO:0033969
3.5.1.95	GO:0033970
3.5.1.96	GO:0009017
3.5.1.98	GO:0004407
3.5.1.99	GO:0017064
3.5.2.1	GO:0047694
3.5.2.10	GO:0047789
3.5.2.11	GO:0050028
3.5.2.12	GO:0019874
3.5.2.13	GO:0047532
3.5.2.14	GO:0047423
3.5.2.15	GO:0018753
3.5.2.16	GO:0050539
3.5.2.17	GO:0033971
3.5.2.18	GO:0043792
3.5.2.2	GO:0004157
3.5.2.3	GO:0004151
3.5.2.4	GO:0047771
3.5.2.5	GO:0004038
3.5.2.6	GO:0008800
3.5.2.7	GO:0050480
3.5.2.9	GO:0017168
3.5.3.1	GO:0004053
3.5.3.10	GO:0047817
3.5.3.11	GO:0008783
3.5.3.12	GO:0047632
3.5.3.13	GO:0050416
3.5.3.14	GO:0047660
3.5.3.15	GO:0004668
3.5.3.16	GO:0050098
3.5.3.17	GO:0047972
3.5.3.18	GO:0016403
3.5.3.19	GO:0004848
3.5.3.2	GO:0047970
3.5.3.20	GO:0047854
3.5.3.21	GO:0047424
3.5.3.22	GO:0033972
3.5.3.23	GO:0009015
3.5.3.24	GO:0043920
3.5.3.26	GO:0071522
3.5.3.3	GO:0016980
3.5.3.4	GO:0004037
3.5.3.5	GO:0050414
3.5.3.6	GO:0016990
3.5.3.7	GO:0047971
3.5.3.8	GO:0050415
3.5.3.9	GO:0047652
3.5.4.1	GO:0004131,GO:0102480
3.5.4.10	GO:0003937
3.5.4.11	GO:0050228
3.5.4.12	GO:0004132
3.5.4.13	GO:0008829
3.5.4.14	GO:0047844
3.5.4.15	GO:0047974
3.5.4.16	GO:0003934
3.5.4.17	GO:0047623
3.5.4.18	GO:0047692
3.5.4.19	GO:0004635
3.5.4.2	GO:0000034
3.5.4.20	GO:0050239
3.5.4.21	GO:0047790
3.5.4.22	GO:0047425
3.5.4.23	GO:0047711
3.5.4.24	GO:0050279
3.5.4.25	GO:0003935
3.5.4.26	GO:0008835
3.5.4.27	GO:0018759
3.5.4.28	GO:0050270
3.5.4.29	GO:0043740
3.5.4.3	GO:0008892
3.5.4.30	GO:0033973
3.5.4.31	GO:0090614
3.5.4.32	GO:0102127
3.5.4.33	GO:0052717
3.5.4.34	GO:0043829
3.5.4.37	GO:0003726
3.5.4.4	GO:0004000,GO:0046936
3.5.4.41	GO:0090613
3.5.4.42	GO:0018764
3.5.4.43	GO:0018763
3.5.4.46	GO:0090612
3.5.4.5	GO:0004126
3.5.4.6	GO:0003876
3.5.4.7	GO:0047629
3.5.4.8	GO:0047664
3.5.4.9	GO:0004477
3.5.5.1	GO:0000257,GO:0080061
3.5.5.2	GO:0047426
3.5.5.4	GO:0047427
3.5.5.5	GO:0047428
3.5.5.6	GO:0018761
3.5.5.7	GO:0018762
3.5.5.8	GO:0018760
3.5.99.1	GO:0050258
3.5.99.10	GO:0120241
3.5.99.2	GO:0050334
3.5.99.5	GO:0050540
3.5.99.6	GO:0004342
3.5.99.7	GO:0008660
3.6.1.1	GO:0004427
3.6.1.10	GO:0000298
3.6.1.11	GO:0004309
3.6.1.12	GO:0047840
3.6.1.13	GO:0047631
3.6.1.14	GO:0047624
3.6.1.15	GO:0017111
3.6.1.16	GO:0047734
3.6.1.17	GO:0004081
3.6.1.18	GO:0047884
3.6.1.2	GO:0050351
3.6.1.20	GO:0047586
3.6.1.21	GO:0019144
3.6.1.22	GO:0000210,GO:0035529
3.6.1.23	GO:0004170
3.6.1.24	GO:0033974
3.6.1.25	GO:0050355
3.6.1.26	GO:0008715
3.6.1.27	GO:0050380
3.6.1.28	GO:0050333
3.6.1.29	GO:0047710
3.6.1.31	GO:0004636
3.6.1.39	GO:0050339
3.6.1.40	GO:0008894
3.6.1.41	GO:0008803
3.6.1.42	GO:0004382
3.6.1.43	GO:0047874
3.6.1.44	GO:0047430
3.6.1.45	GO:0008768
3.6.1.5	GO:0004050
3.6.1.52	GO:0008486
3.6.1.55	GO:0035539
3.6.1.56	GO:0008828
3.6.1.58	GO:0044715,GO:0044716
3.6.1.59	GO:0140932
3.6.1.6	GO:0017110
3.6.1.62	GO:0140933
3.6.1.64	GO:1990003
3.6.1.66	GO:0035870,GO:0036220,GO:0036222
3.6.1.67	GO:0019177
3.6.1.69	GO:0008413
3.6.1.7	GO:0003998
3.6.1.71	GO:0033699
3.6.1.72	GO:0120108
3.6.1.73	GO:0103023
3.6.1.74	GO:0140818
3.6.1.75	GO:0000810
3.6.1.8	GO:0047693
3.6.1.9	GO:0047429
3.6.2.1	GO:0047627
3.6.2.2	GO:0050186
3.6.4.13	GO:0003724
3.6.5.1	GO:0003925
3.6.5.2	GO:0003925
3.7.1.1	GO:0030603
3.7.1.10	GO:0047796
3.7.1.12	GO:0043779
3.7.1.13	GO:0018768,GO:0102139
3.7.1.14	GO:0018771,GO:0052823
3.7.1.17	GO:0102296
3.7.1.2	GO:0004334
3.7.1.20	GO:0034545
3.7.1.21	GO:0018807
3.7.1.22	GO:0102481
3.7.1.23	GO:0102054
3.7.1.3	GO:0030429
3.7.1.4	GO:0050180
3.7.1.5	GO:0047621
3.7.1.6	GO:0018773
3.7.1.7	GO:0047699
3.7.1.8	GO:0018774
3.7.1.9	GO:0018775
3.8.1.10	GO:0018778
3.8.1.11	GO:0033977
3.8.1.2	GO:0018784
3.8.1.3	GO:0018785
3.8.1.5	GO:0018786
3.8.1.6	GO:0047576
3.8.1.7	GO:0018787
3.8.1.8	GO:0018788
3.8.1.9	GO:0033975
3.9.1.1	GO:0050187
3.9.1.2	GO:0098627
3.9.1.3	GO:0101006
4.1.1.1	GO:0004737
4.1.1.105	GO:0036469
4.1.1.107	GO:0106425
4.1.1.109	GO:1990055
4.1.1.11	GO:0004068
4.1.1.112	GO:0008948
4.1.1.12	GO:0047688
4.1.1.14	GO:0050390
4.1.1.15	GO:0004351
4.1.1.16	GO:0047990
4.1.1.17	GO:0004586
4.1.1.18	GO:0008923
4.1.1.19	GO:0008792
4.1.1.2	GO:0046564
4.1.1.20	GO:0008836
4.1.1.21	GO:0004638,GO:0043727
4.1.1.22	GO:0004398
4.1.1.23	GO:0004590
4.1.1.24	GO:0047662
4.1.1.25	GO:0004837
4.1.1.28	GO:0004058
4.1.1.29	GO:0004782
4.1.1.30	GO:0050167
4.1.1.31	GO:0008964
4.1.1.32	GO:0004611,GO:0004613
4.1.1.33	GO:0004163
4.1.1.34	GO:0047842
4.1.1.35	GO:0048040
4.1.1.36	GO:0004633
4.1.1.37	GO:0004853
4.1.1.38	GO:0030585
4.1.1.39	GO:0016984
4.1.1.4	GO:0047602
4.1.1.40	GO:0047997
4.1.1.42	GO:0047729
4.1.1.43	GO:0050177
4.1.1.44	GO:0047575
4.1.1.45	GO:0001760
4.1.1.46	GO:0050150
4.1.1.47	GO:0009028
4.1.1.48	GO:0004425
4.1.1.49	GO:0004612
4.1.1.5	GO:0047605
4.1.1.50	GO:0004014
4.1.1.51	GO:0047431
4.1.1.52	GO:0047596
4.1.1.53	GO:0050174
4.1.1.54	GO:0047858
4.1.1.55	GO:0018796
4.1.1.56	GO:0050410,GO:0102151,GO:0102577
